gene_name,Ctrl-1 TPM,Ctrl-2 TPM,Ctrl-3 TPM,SAE-1 TPM,SAE-2 TPM,SAE-3 TPM,Ctrl-1 Normalised Read Counts,Ctrl-2 Normalised Read Counts,Ctrl-3 Normalised Read Counts,SAE-1 Normalised Read Counts,SAE-2 Normalised Read Counts,SAE-3 Normalised Read Counts,Real Fold Change,Regulation Type,"FDR
"
DNAH9,0.04,0,0,0,0,0,1.013291421,0,0,0,0,0,34.77638068,Down,1
KIAA0100,101.9,100.95,104.59,103.03,95.78,92.32,8723.425839,8326.67862,8382.93178,8775.255788,8795.940425,8449.016179,1.023087116,Up,0.963025131
GAS7,1.35,0.46,1.34,1.46,2.52,2.67,47.62469677,36.4999962,52.3871459,123.4524174,126.05813,100.1945719,2.561376953,Up,0
TRAPPC6A,5.78,6.36,5.82,3.64,2.55,2.58,42.55823966,47.73076426,44.47965218,30.402461,22.91966,19.6032858,1.847685621,Down,0.999999984
MATK,0,0,0,0,0,0.13,0,0,0,0,0,1.089071433,37.30238111,Up,1
CD79B,0.07,0,0,0,0,0,1.013291421,0,0,0,0,0,34.77638068,Down,1
SCN4A,0.06,0,0,0,0,0,7.093039944,0,0,0,0,0,237.4346648,Down,1
ST7L,11.78,8.17,13.37,13.15,8.49,12.35,211.7779069,251.756384,247.1091788,276.3860091,235.4474163,239.5957153,1.05739017,Up,0.896506127
PAX6,0.18,0.33,0.34,0.02,0.03,0.15,2.026582841,4.679486692,2.965310145,0.921286697,1.041802727,1.089071433,3.14759032,Down,1
RPUSD1,4.89,4.44,4.78,4.06,4.18,4.48,118.5550962,112.3076806,101.8089816,102.2628234,113.5564973,106.7290005,1.031382882,Down,1
RHBDF1,37.6,37.21,35.33,24.38,21.72,25.6,1295.999727,1325.230631,1305.724901,897.3332428,818.8569435,865.8117894,1.520889476,Down,0
LUC7L,31.16,39.24,38.71,31.24,31.27,28.12,704.2375373,864.7691407,851.0440116,706.6268965,694.882419,661.06636,1.173312339,Down,0.392594643
CACNA2D2,0.06,0,0,0,0,0,2.026582841,0,0,0,0,0,68.55276137,Down,1
BAIAP3,0,0.02,0.11,0,0.11,0,0,0.935897338,1.97687343,0,1.041802727,0,2.745627245,Down,1
TSR3,30.33,30.55,28.49,27.8,30.56,29.99,461.0475963,475.4358479,434.9121546,456.9582017,503.1907172,495.5275021,1.061454899,Up,1
PIGQ,11.95,15.59,15.1,11.54,9.54,8.99,422.704649,447.0875175,469.5074396,340.6089047,320.8127318,303.8509299,1.387471299,Down,0.1264691
CRAMP1,6.65,5.78,6.02,5.88,5.73,6.61,586.6653338,567.3690434,561.6593946,593.9351078,534.0905861,621.1083291,1.019490463,Up,0.967161817
TEAD3,21.69,22.18,20.33,16.82,17.39,17.68,895.7496158,919.0511863,819.4140368,721.3674837,765.7250044,774.329789,1.16484653,Down,0.001026879
DNAJC11,29.2,32.19,34.4,33.68,32.4,33.78,1134.886391,1123.076806,1151.528773,1221.62616,1165.777252,1280.748006,1.075863845,Up,1
FMO3,54.97,55.41,56.4,24.23,24.26,23.89,1498.658011,1523.640867,1526.146288,705.7056098,715.7184735,695.9166458,2.148171363,Down,0
MYLIP,32.59,38.18,35.25,10.78,11.16,10.98,1060.916117,1237.256281,1116.933488,357.4592384,395.8850363,375.7296445,3.024642665,Down,0
E2F2,0.01,0,0.04,0.05,0.05,0.01,1.013291421,0,2.965310145,3.685146788,4.167210908,1.089071433,2.23804461,Up,1
PSMB1,153.89,155.24,159.7,149.05,157.69,141.82,1693.209964,1713.628027,1743.602365,1758.736304,1898.164569,1696.773293,1.039459272,Up,0.919345068
SYN1,0.32,0.28,0.29,0.91,0.66,0.39,14.18607989,12.1666654,12.8496773,42.37918806,31.25408181,18.51421437,2.349523128,Up,0.014065428
JARID2,2.51,2.72,2.66,2.14,2.34,2.71,206.7114498,224.6153612,217.4560773,185.1786261,205.2351372,234.1503581,1.038775208,Down,0.971954987
CDKL5,4.79,4.37,3.87,4.41,5.28,6.23,569.4697783,550.307635,548.5823768,597.9150663,570.9078944,548.8920024,1.029582519,Up,1
CDK11A,15.53,18.34,14.76,15.46,20.45,20.03,380.6226563,406.9936755,344.6975356,381.0073264,419.3360157,423.0497982,1.080434288,Up,0.852456206
NADK,32.03,29.2,29.21,32.49,28.78,29.12,1174.404756,1133.371677,1114.956615,1192.144986,1076.182217,1162.039219,1.002230179,Up,0.969584539
DLEC1,0.2,0.18,0.16,0.18,0.12,0.04,16.21266273,14.97435741,14.82655073,8.291580272,5.209013635,2.178142867,2.931080426,Down,0.999999995
CYTH3,80.89,82.78,84.06,71.91,68.97,71.5,4954.995046,5090.345623,5113.183127,4678.293847,4531.841863,4580.634448,1.099178701,Down,0.063821608
ADAM22,1.78,2.35,2.47,0.3,1.08,1.07,126.6614276,163.7820342,189.7798493,38.69404127,44.79751726,38.11750016,3.94818339,Down,9.99201E-16
SYPL1,88.89,94.1,97.27,93.81,92.97,94.34,2525.12222,2644.845878,2729.07377,2703.055169,2778.487873,2776.043083,1.045390682,Up,0.773517874
CYB561,35.59,34.12,36.45,45.5,47.81,50.55,1428.740903,1416.012673,1464.863212,1970.632245,2013.804671,2195.568009,1.434000332,Up,0
SPAG9,129.96,130.06,131.49,97.03,99.97,96.4,8627.163155,8611.19141,8619.168155,6524.552388,6628.990752,6572.5461,1.310828167,Down,0
CELSR3,0.88,0.72,0.62,0.6,0.92,0.77,116.5285134,112.3076806,103.7858551,91.20738299,111.4728918,101.2836433,1.094272054,Down,1
AASS,5.85,6.87,6.4,5.09,5.74,5.33,249.2696895,291.0640722,268.8547865,231.2429609,251.0744572,229.7940724,1.136317093,Down,1
PLEKHG6,0,0,0,0.12,0.04,0.3,0,0,0,2.763860091,1.041802727,2.178142867,200.4601895,Up,1
SS18L2,24.98,21.26,23.3,29.74,29.96,29.67,229.003861,197.4743384,207.5717102,294.811743,301.0809881,295.1383584,1.40528201,Up,0.997342281
MPND,3.45,4.72,2.95,3.16,2.76,2.2,59.78419381,73.93588973,51.39870918,39.61532797,61.4663609,45.7410002,1.260779043,Down,0.54582194
MGST1,230.33,228.53,252.6,176.1,174.61,164.96,2312.331022,2331.32027,2513.594566,1938.38721,1951.296508,1845.976079,1.247849188,Down,3.60045E-13
CRY1,15.14,13.35,15.03,13.13,11.28,12.99,576.5628183,556.8589163,587.1314087,564.7487452,535.4866017,541.2685023,1.04815575,Down,1
NFIX,241.99,236.55,241.27,116.84,112.71,116.91,13793.93611,13716.51139,13709.61724,7334.105434,7298.869906,7110.547388,1.895738716,Down,0
ST3GAL1,5.31,5.27,6.85,10.4,11.53,12.53,461.0475963,431.448673,435.9005913,820.8664469,760.5159908,811.3582178,1.801206168,Up,0
MMP25,0,0,0,0.05,0,0.02,0,0,0,2.763860091,0,1.089071433,129.4310508,Up,1
IL32,4.15,3.82,2.12,183.78,168.55,187.73,35.46519972,31.8205095,21.74560773,1868.369421,1740.852357,1878.31061,61.61555405,Up,0
PKD1,49.42,48.73,38.25,44.04,43,32.8,4183.606687,3910.590875,3731.536402,3914.095745,3855.128483,3652.190161,1.035400039,Down,0.984627749
MAPK8IP2,0.12,0.08,0.06,0.06,0.02,0,6.079748523,3.743589354,2.965310145,2.763860091,1.041802727,0,3.341964253,Down,1
MED24,41.91,32.16,43.1,30.17,31.62,31.13,961.6135581,910.6281102,939.0148793,758.2189516,749.0561608,789.5767891,1.223957812,Down,0.926283783
RHOBTB2,10.22,9.74,9.42,6.41,6.71,6.7,740.7160284,714.0896692,685.9750802,467.0923553,524.0267717,509.6854308,1.426413569,Down,2.31037E-13
HEATR5B,7.53,7.78,9.35,9.51,10.15,10.77,735.6495713,754.3332547,710.6859981,905.6248231,863.6544607,947.4921469,1.2345176,Up,0.830948653
SEC62,169.33,174.05,185.14,175.78,171.65,182.33,7191.329212,7218.576171,7458.743452,7276.322332,7245.737967,7286.97696,1.002733339,Down,0.998875153
RPS20,915.29,859.14,895.42,706.92,701.02,651.05,5941.738232,5608.626851,5771.294176,5011.799631,5037.93921,4614.156067,1.181245087,Down,7.8991E-08
CSDE1,513.3,501.23,517.39,460.23,469.44,446.6,25756.85462,25079.24098,25564.9272,23818.94626,23929.16684,23334.44453,1.074820928,Down,3.03901E-12
UBE3C,50.31,54.06,50.82,58.14,59.79,55.4,3527.267435,3523.653479,3607.79401,4143.026276,3995.313458,3979.467017,1.136891523,Up,7.35874E-09
REV3L,19.85,19,19.61,12.31,11.2,10.66,2829.109646,2645.781776,2681.628808,1671.214068,1558.53688,1640.141578,1.674882955,Down,0
TENM1,0,0,0.01,0,0,0,0,0,0.988436715,0,0,0,33.9478905,Down,1
MASP2,0.03,0,0,0,0,0,1.013291421,0,0,0,0,0,34.77638068,Down,1
FAM76A,14.17,15.42,14.48,14.97,15.31,16.45,460.0343049,454.8461065,426.0162242,491.9670962,480.2710572,520.5761451,1.113293046,Up,1
POMT2,27.87,25.13,24.71,35.66,34.17,35.29,652.5596748,662.6153156,641.4954281,850.3476212,803.2299026,804.8237892,1.256416818,Up,0.347451383
VTA1,67.04,68.64,68.68,74.75,76.06,77.54,1792.512523,1837.166475,1817.735119,2169.630171,2185.702121,2235.863652,1.209966693,Up,1.3254E-11
MLXIPL,0,0.02,0,0,0,0,0,0.935897338,0,0,0,0,32.19657795,Down,1
BAZ1B,44.97,44.22,43.67,43.81,41.7,41.2,3722.832679,3685.563719,3564.302794,3799.386338,3595.261211,3646.211159,1.006211719,Up,0.975469208
RANBP9,67.53,66.72,67.47,55.54,57.26,54.48,2889.907131,2867.589445,2854.605233,2534.459703,2637.844505,2501.597082,1.122258134,Down,0.881696427
ETV7,1.68,1.36,1.36,4.39,3.16,4.59,29.3854512,25.26922814,24.71091788,94.89252978,69.80078271,95.83828613,3.281814204,Up,0
SPRTN,13.72,9.84,10.49,11.76,10.16,10.44,464.0874706,437.064057,453.6924522,460.6433485,479.2292545,411.6690018,1.002443359,Down,1
METTL13,21.92,24.22,28.47,20.18,20.87,25.36,748.8223598,803.9358137,819.4140368,795.0704194,774.0594262,810.2691463,1.003046444,Up,1
DYRK4,23.82,24.84,21.76,23,28.67,27.04,208.7380326,201.6016457,180.9333407,205.5298492,224.7897744,209.1017152,1.081427489,Up,1
ZNF207,106.44,109.22,101.42,107.69,112.96,110.78,3403.645882,3414.15349,3193.639026,3535.898343,3623.83786,3664.725373,1.081209184,Up,0.014551819
UQCRC1,80.49,85.06,78.59,84.18,75.24,89.46,1194.670585,1110.910141,1155.48252,1225.311307,1184.529701,1213.225577,1.046806985,Up,1
STARD3NL,28.43,32.78,30.12,40.69,36.63,39.79,580.615984,666.3589049,615.7960735,812.5748667,762.5995962,834.2287179,1.29344639,Up,1.69522E-09
CD9,117.8,112.54,113.86,130.62,128.76,134.19,1668.89097,1576.987015,1600.279042,1950.363937,2000.261236,2042.008937,1.236573017,Up,1.69864E-14
HHATL,0,0,0,0.07,0,0,0,0,0,0.921286697,0,0,31.70955656,Up,1
NCAPD2,15.27,17.66,18.35,14.2,13.84,13.43,1162.245259,1117.461422,1224.67309,944.3188643,937.6224544,873.4352895,1.271830357,Down,1.04095E-12
IFFO1,20.54,20.98,20.18,11.52,11.4,11.51,729.5698228,732.8076159,692.8941372,400.7597132,411.5120772,413.8471446,1.757781224,Down,0
PHF7,2.61,4.42,4.23,3.3,3.53,4.89,43.57153108,52.41025095,45.46808889,55.27720181,56.25734726,60.98800026,1.219626143,Up,1
SEMA3G,0.17,0.2,0.1,0.09,0.15,0.09,12.15949705,7.487178707,5.93062029,5.527720181,11.45983,6.5344286,1.087267286,Down,1
NISCH,48.01,45.52,44.72,23.31,26.53,24.74,2389.34117,2438.948464,2245.728217,1141.474217,1274.124735,1219.760005,1.945884727,Down,0
STAB1,0.03,0.45,0.09,0.02,0.06,0.03,2.026582841,7.487178707,4.942183575,1.842573394,3.125408181,3.2672143,1.752643899,Down,1
FUZ,8.96,8.93,8.31,6.49,3.78,6.35,139.834216,124.474346,126.5198995,95.81381648,53.13193908,98.01642899,1.582472993,Down,0.004346856
SLC6A13,0.18,0.07,0.08,0.24,0.07,0,2.026582841,0.935897338,1.97687343,0.921286697,1.041802727,0,2.493291846,Down,1
IDS,82.26,84.19,86.66,89.13,82.4,75.77,5314.632437,5415.766487,5410.781653,6227.686175,6249.628707,5850.753117,1.135484722,Up,2.35829E-09
PRSS3,0.35,0.88,0.34,0.29,0.45,0.47,3.039874262,6.551281369,2.965310145,2.763860091,3.125408181,3.2672143,1.370107185,Down,1
ZNF200,4.64,6.68,6.93,7.39,7.96,7.22,175.2994158,216.1922852,228.3288812,261.6454219,258.3670763,261.377144,1.260658076,Up,0.008190707
CD4,26.99,28.91,26.78,15.55,14.88,16.18,1144.006014,1207.307567,1077.396019,678.0670089,661.5447317,630.5723599,1.740287819,Down,0
LRRC23,3.49,6.22,6.58,6.61,5.19,4.23,53.20793249,87.45960627,89.52271328,89.34638387,82.79206272,71.59555602,1.058829536,Up,0.854175201
BTK,0.03,0,0,0,0,0,1.013291421,0,0,0,0,0,34.77638068,Down,1
HFE,33.16,33.6,30.12,25.28,22.76,25.45,1084.22182,1078.153734,1057.627285,837.4496075,836.5675898,835.3177893,1.283206252,Down,1.53152E-07
SCMH1,21.28,24.82,23.45,21.24,16.82,17.42,828.872382,881.6152927,868.8358725,780.3298323,773.0176235,734.034146,1.127629826,Down,0.999999998
FYN,94.25,94.09,92.71,149.21,144.57,164.36,1947.54611,1958.833129,1885.937252,3220.818292,3161.871277,3273.748728,1.667108194,Up,0
HIVEP2,13.24,12.19,13.74,17.03,19.83,15.17,1848.243551,1710.820335,1662.550555,2292.161302,2263.837326,2242.398081,1.30197044,Up,0
FMO1,0.8,1.79,1.23,0.13,0.29,0.3,23.30570267,21.52563878,17.79186087,3.685146788,4.167210908,2.178142867,6.227642644,Down,0.997220363
TCEB3,39.17,40.79,38.45,55.96,53.37,55.65,2061.034749,2069.269015,2002.572785,2908.502102,2898.295187,2996.035513,1.435349248,Up,0
LYPLA2,23.75,21.61,19.93,19.67,21.57,21.91,446.8615165,437.064057,438.8560171,412.7364402,439.6407508,429.0941447,1.032235827,Down,1
CLCN6,14.28,12.01,14.22,17.86,15.49,17.46,939.3211468,914.3716996,941.9109988,1142.09148,1094.684633,1130.194771,1.204378352,Up,0.846765534
MRC2,273.44,263.35,254.27,225.54,204.95,211.8,17321.20354,17154.06232,16623.52867,15089.75481,14536.27345,14737.31463,1.151824607,Down,0
NME1-NME2,13.98,16.68,20.09,25.65,20.39,14.3,170.4153511,204.4561325,243.4420785,335.5971051,270.0561029,187.9192758,1.28343292,Up,0.925049486
SLC6A7,0.02,0.02,0.02,0.05,0.16,0.02,1.013291421,0.935897338,0.988436715,2.763860091,2.083605454,1.089071433,2.010542446,Up,1
TSPAN9,18.66,17.93,17.09,16.38,14.62,15.04,984.9192608,998.60246,996.3442087,761.9040983,756.3487799,681.7587172,1.354472541,Down,1.30007E-13
BTBD7,19.61,19.35,20.94,17.5,18.52,17.52,1892.828374,1952.281848,1933.382215,1765.185311,1806.485929,1694.59515,1.097264948,Down,0.999999963
APBA3,6.91,6.93,8.51,12.12,7.67,7.83,159.086753,120.7307567,130.4736464,161.225172,143.7687763,170.984215,1.160086816,Up,0.630503099
MKS1,6.44,8.11,7.62,6.17,3.13,4.56,122.6082619,142.2563954,133.4389565,100.42025,91.67863998,104.5508576,1.342638374,Down,0.999999998
ABHD5,21.93,19.55,20.1,21.55,22.63,21.16,468.1406363,407.1153422,423.050914,503.0225365,506.3161254,473.7460735,1.142318873,Up,1
ANOS1,3.96,3.17,2.67,8.78,7.84,7.68,268.5222264,248.948692,240.1901218,713.9971901,686.5479971,641.4630742,2.695080386,Up,0
AKAP8L,22.75,27.33,27.13,25.85,23.97,31.02,485.3665904,545.6281483,600.9695227,541.7165778,567.7824863,633.8395742,1.068244343,Up,0.932276723
MBTD1,4.89,5.27,4.88,3.98,3.87,4.02,347.5589572,345.3461179,352.8719073,270.8582889,293.788369,307.1181442,1.199602223,Down,0.999999998
UTP18,21.89,24.38,21.86,23.18,24.09,23.04,532.9912872,571.8332737,545.6170667,615.4195135,632.3742553,605.5237169,1.122919931,Up,1
RNF216,21.96,20.49,20.54,23.14,22.37,23.3,1353.301357,1265.136663,1263.686687,1486.984367,1448.230807,1487.344856,1.139210146,Up,0.999980944
TTC19,15.78,15.87,18.28,15.36,16.57,14.08,581.6292754,570.8973764,639.5185546,552.7720181,610.1213491,555.426431,1.042904773,Down,0.922947061
PTBP1,109.63,107.51,112.5,133.29,135.16,141.52,4049.112517,4073.025217,4047.648348,5240.278732,5315.277514,5211.206808,1.295565434,Up,0
DPF1,0.98,0.93,0.86,0.85,0.4,1.28,19.25253699,15.91025475,17.79186087,21.18959403,13.54343545,21.78142867,1.067185597,Up,1
SYT7,1.45,0.72,1.34,3.22,3.36,3.27,67.89052518,43.9871749,46.45652561,187.0211995,197.9425181,185.1421437,3.600155646,Up,0
LARS2,12.89,12.19,11.28,10.37,9.57,10.18,742.7426113,640.1537794,669.1716561,623.7110938,617.7890172,583.7422882,1.124269478,Down,0.312866147
PIK3C2A,28.4,27.79,24.63,29.75,28.43,27.62,2324.490519,2414.615133,2386.08623,2871.650634,2737.857567,2774.954012,1.176734192,Up,1.1977E-10
PLAUR,32.19,31.75,28.92,45.63,41.07,47.9,556.2969899,551.2435323,515.9639652,841.1347543,793.853678,847.2975751,1.528957978,Up,0
ANLN,1.41,1.23,1.45,3.35,3.83,3.4,96.26268495,83.29486312,97.85523479,198.9979265,205.2351372,229.7940724,2.285361795,Up,0
WIZ,30.81,31.73,32.67,27.88,27.38,26.46,1589.854239,1678.063928,1696.157403,1548.682938,1509.572152,1498.562292,1.089372795,Down,0.999999998
RABGAP1,43.12,44.71,43.96,28.83,26.35,28.26,2610.238699,2631.733957,2648.219647,1953.127797,1773.148241,1923.300151,1.396596867,Down,0
DCN,6099.22,6218.04,6076.13,4929.18,4771.34,4595.98,124940.8587,127831.4098,123913.3919,105962.7107,104160.4785,101519.9718,1.208708232,Down,0
QPCTL,6.73,6.29,6.96,9.29,8.07,8.29,200.6317013,183.4358783,210.5370203,296.6543164,232.3220081,273.3569297,1.349338324,Up,0.001405612
PPP5C,29.95,28.75,28.47,30.32,26.14,28.22,629.2539722,668.2306996,719.5819285,666.0902819,699.0496299,692.6494315,1.020188792,Up,0.97216967
CEP68,7.61,7.37,7.16,3.24,2.49,3.14,554.270407,596.1666045,543.6401933,248.7474082,202.1097291,262.3899804,2.375103817,Down,0
MAP4K3,27.76,26.14,30.08,48.35,47.24,48.08,1512.844091,1511.474201,1585.452491,2711.346749,2678.474811,2695.451797,1.753937694,Up,0
TMEM159,28.83,28.47,27.25,19.72,24.8,19.36,550.2172414,512.8717414,502.1258512,421.0280205,464.6440163,449.7865019,1.172039137,Down,0.999999994
BRCA1,4.98,3.89,3.58,3.64,3.13,3.68,230.0171525,203.4360044,216.4676406,238.6132545,180.2318718,216.7252152,1.022577798,Down,0.912715039
ERCC1,68.69,62.8,62.93,94.13,96.06,89.67,1050.783203,958.3588745,975.5870377,1507.225036,1521.031982,1457.177578,1.502789479,Up,0
CD22,0,0,0,0,0.08,0,0,0,0,0,1.041802727,0,35.72675757,Up,1
SEMA3B,4.96,3.37,2.92,1.79,1.49,1.29,142.8740903,118.858962,104.7742918,48.82819494,42.71391181,55.5426431,2.491506422,Down,2.80997E-13
MBTPS2,23.98,22.42,23.78,27.25,24.67,25.82,1469.991997,1407.346264,1469.518749,1770.519561,1646.048309,1704.930438,1.178205989,Up,1.7519E-11
PRICKLE3,4.17,3.49,5.41,5.74,4.31,4.5,92.20951927,88.91024715,107.7396019,132.6652844,100.0130618,104.5508576,1.167433768,Up,0.659174091
LTF,0.36,0,0,0,0.03,0.19,3.039874262,0,0,0,1.041802727,5.445357166,2.122940335,Up,0.449748562
EXTL3,23.26,21.03,24.96,19.95,25.42,21.26,2019.489801,1843.717757,1897.798493,1682.269509,1674.176982,1658.655793,1.148730627,Down,2.66695E-06
ELOVL5,106.51,108.87,112.61,155.46,155.37,153.45,4109.910002,4255.525198,4297.722837,6327.397034,6350.829424,6303.545456,1.498974971,Up,0
KDM5D,25.03,30.1,28.16,24.79,27.1,24.41,1467.245977,1561.07676,1531.088472,1321.125123,1402.266471,1350.448577,1.119191584,Down,0.999999576
CALCOCO1,99.62,98.84,107.25,92.99,85.04,90.93,2603.145659,2829.217654,2798.26434,2620.139366,2735.773961,2718.322297,1.019369195,Down,0.963335382
UBR7,23.36,24.89,22.59,14.11,16.35,17.78,1021.397752,1118.593858,1042.800734,707.5481832,809.4807189,771.0625747,1.391019828,Down,9.99201E-16
MAP4K5,72.55,72.78,74.35,89.57,92.31,89.59,3761.337753,3868.999597,3860.833809,5231.987152,5195.4702,5119.724808,1.352966669,Up,0
EHD3,21.85,19.09,20.55,24.61,22.35,22.98,1218.989579,1105.294757,1161.41314,1475.901288,1340.80011,1399.456792,1.209557609,Up,7.47302E-07
PSMC4,53.86,51.37,56.7,58.79,58.8,59.72,1093.341443,1053.820403,1093.211007,1269.533068,1252.246878,1285.104291,1.174827455,Up,0.99677226
MAN2B2,51.35,49.89,52.47,41.46,40.51,38.08,3837.33461,3723.935509,3854.903189,3237.401453,3182.707331,3025.440442,1.208629247,Down,0
SLC7A14,0.04,0.02,0.05,0.12,0.18,0.26,6.079748523,2.807692015,7.90749372,18.42573394,28.12867363,40.29564303,5.163767612,Up,3.38779E-05
CLDN11,1.78,1.4,1.63,5.62,4.75,5.76,47.62469677,40.24358555,41.51434203,155.6974518,137.51796,163.360715,3.528296633,Up,0
SLC25A39,36.79,37.8,35.6,30.49,27.01,29.23,713.3571601,755.2691521,683.9982068,636.6091076,579.2423163,645.8193599,1.156283833,Down,0.006694248
MVP,161.14,142.89,143.04,153.47,152.24,162.61,4637.753769,4438.025179,4359.944928,4885.583354,4954.81377,5051.113307,1.108351684,Up,2.02487E-07
NUB1,56.7,65.07,63.63,79.83,79.22,83.19,1394.288995,1465.615232,1434.221673,1878.503575,1863.785079,1991.911651,1.335356806,Up,0
PGM3,74.05,82.15,84.21,122.84,124.52,128.73,3254.692043,3324.307346,3420.979471,5337.013835,5613.233093,5504.167024,1.645442937,Up,0
RWDD2A,4.61,5.45,5.44,5.77,6.03,5.89,242.1766495,287.3204829,283.6813372,319.6864838,337.5440836,328.8995728,1.212678147,Up,0.999999998
CLK1,29.56,31.17,31.38,26.98,29.41,26.23,911.9622785,956.4870798,922.2114551,776.6446855,865.7380662,822.2489321,1.132281494,Down,0.999999984
POLR3B,11.73,11.5,9.74,12.35,10.77,12.9,638.3735949,597.1025019,576.2586049,706.6268965,682.3807862,637.1067885,1.118326496,Up,0.138359078
ANGEL1,5.62,5.46,5.77,3.44,3.74,4.05,297.3301015,312.7300956,264.9603458,226.3509286,212.4444121,232.6474396,1.303180961,Down,0.999999427
RNF14,73.58,73.06,78.58,67,66.88,70.04,1811.76506,1892.384418,1967.9775,1855.471408,1834.614602,1875.381008,1.019164499,Down,0.977916053
DNASE1L1,29.73,28.49,30.81,28.38,29.09,28.92,859.2711246,834.8204258,841.1596445,858.6392015,878.2396989,900.6620753,1.040346523,Up,1
DDX11,3.16,3.96,3.71,3.81,2.47,4.46,81.49902895,88.86345228,87.39757434,103.8474365,96.29382606,92.7779954,1.136386961,Up,1
HEBP1,84.91,86.13,95.41,84.93,87.49,84.15,1241.28199,1254.102433,1378.869217,1328.495417,1384.555824,1317.776434,1.040413674,Up,0.9155272
GPRC5A,1.31,0.64,1.67,0.44,0.14,0.94,43.57153108,61.76922433,64.24838648,19.34702064,6.250816362,21.78142867,3.577763535,Down,3.11304E-09
MAMLD1,4.19,3.66,3.83,7.83,7.69,7.84,275.6152664,231.1666426,237.2248116,498.416103,518.8177581,502.0619307,2.042003775,Up,0
TACC3,2.54,1.3,2.11,2.89,1.8,2.27,41.54494824,46.79486692,45.46808889,80.15194263,57.29914999,70.78964316,1.556141642,Up,0.999999993
UFL1,35.63,36.35,35.76,30.97,29.38,31.85,2126.898692,2150.692084,2117.231444,1948.521364,1865.868684,2016.960294,1.09662753,Down,0.999999863
POLA2,7.25,7.81,7.75,8.78,11.3,8.69,153.0070045,169.3974182,182.8607923,223.8726673,261.4924845,251.5755011,1.458495214,Up,0.998704014
ZC3H3,5.23,5.33,4.34,4.45,4.09,4.82,239.1367752,244.2692053,196.6989063,214.6598004,198.9843209,234.1503581,1.049875249,Down,0.897851895
CAPN1,87.85,80.4,84.27,63.33,52.86,60.13,3184.774935,3089.397114,3183.754659,2313.350896,2133.611985,2270.713938,1.407914481,Down,0
ACPP,0.12,0.2,0.32,1.54,1.68,0.89,5.066457103,5.61538403,5.93062029,36.85146788,39.58850363,37.02842873,6.819808522,Up,1.36794E-06
MDH1,150.22,158.02,157.93,170.08,171.8,181.44,2646.71719,2652.333057,2712.270346,3068.805987,3138.951617,3241.076585,1.179434613,Up,0
SLC30A9,42.42,35.66,44.42,42.71,45.2,41.25,1784.406192,1790.371608,1807.850752,2012.090146,2122.152155,2025.672866,1.144405707,Up,0.949631268
MTMR11,7.99,8.08,7.57,5.35,5.47,4.72,272.5753921,305.1025323,260.9472928,173.201899,204.1933345,178.6077151,1.508283312,Down,2.74152E-10
COX15,17.45,21.34,19.98,14.78,15.53,15.4,618.1077665,728.1281293,701.7900677,550.0081581,538.6120099,566.3171453,1.237520492,Down,0.000219972
CCDC88C,0.25,0.05,0.6,0.06,0.35,0.03,5.066457103,5.61538403,6.919057005,7.370293575,9.376224544,3.2672143,1.136852602,Up,1
YAF2,18.38,20.27,18.96,14.77,16.5,22.08,469.1539277,471.6922585,426.0162242,421.0280205,402.1358526,453.0537162,1.07102448,Down,1
