gene_name,Ctrl-1 TPM,Ctrl-2 TPM,Ctrl-3 TPM,SP-1 TPM,SP-2 TPM,SP-3 TPM,Ctrl-1 Normalised Read Counts,Ctrl-2 Normalised Read Counts,Ctrl-3 Normalised Read Counts,SP-1 Normalised Read Counts,SP-2 Normalised Read Counts,SP-3 Normalised Read Counts,Real Fold Change,Regulation Type,"FDR
"
GAS7,1.35,0.46,1.34,1.99,0.89,0.73,48.08373515,36.98807,53.01848273,50.84482833,56.28405603,48.37213339,1.126054833,Up,1
TRAPPC6A,5.78,6.36,5.82,6.3,6.56,4.98,42.96844418,48.36901462,45.01569288,51.88247789,52.76630253,37.53010349,1.042715923,Up,1
CD79B,0.07,0,0,0,0,0.12,1.023058195,0,0,0,0,1.6680046,1.612450868,Up,0.986900174
SCN4A,0.06,0,0,0.19,0,0.01,7.161407363,0,0,1.037649558,0,0.8340023,3.78166347,Down,0.827169923
ST7L,11.78,8.17,13.37,6.96,13.03,16.12,213.8191627,255.1228418,250.0871827,208.5675611,262.6589281,277.7227658,1.041610021,Up,0.989706115
PAX6,0.18,0.33,0.34,0.4,0.29,0.33,2.046116389,4.742060257,3.001046192,3.112948673,8.208091504,1.6680046,1.325873238,Up,0.966838254
RPUSD1,4.89,4.44,4.78,4.26,5.19,4.71,119.6978088,113.8094462,103.0359193,106.8779045,126.6391261,105.9182921,1.008592926,Up,1
RHBDF1,37.6,37.21,35.33,44.42,40.63,38.1,1308.491431,1342.951465,1321.460673,1554.399038,1410.619154,1326.063657,1.080086484,Up,0.985338945
LUC7L,31.16,39.24,38.71,43.72,36.67,36.99,711.0254453,876.3327355,861.3002572,946.3363967,811.4284744,809.8162331,1.048565863,Up,0.996502418
CACNA2D2,0.06,0,0,0.06,0.03,0.07,2.046116389,0,0,2.075299116,1.172584501,2.5020069,2.783991565,Up,1
BAIAP3,0,0.02,0.11,0,0.02,0.13,0,0.948412051,2.000697461,0,1.172584501,0.8340023,1.462795257,Down,1
TSR3,30.33,30.55,28.49,28.2,30.86,27.35,465.4914786,481.7933221,440.1534415,446.1893098,476.0693072,430.3451867,1.025753044,Down,1
PIGQ,11.95,15.59,15.1,15.81,15.42,12.66,426.7789565,453.0659211,475.1656471,489.7498383,488.9677367,432.8471936,1.041736201,Up,0.994406084
CRAMP1,6.65,5.78,6.02,6.83,5.84,6.92,592.320003,574.9558379,568.4281593,632.6964414,599.9528597,548.7651733,1.026334954,Up,0.996503267
TEAD3,21.69,22.18,20.33,18.95,20.6,17.96,904.3834441,931.3406345,829.2890978,803.1407577,830.1898264,746.4320584,1.119863609,Down,0.614221595
DNAJC11,29.2,32.19,34.4,28.5,30.82,32.52,1145.825178,1138.094462,1165.406271,1068.779045,1050.635713,1093.377015,1.07362193,Down,1
FMO3,54.97,55.41,56.4,55.87,57.53,57.84,1513.10307,1544.01482,1544.53844,1563.737884,1561.882555,1571.260333,1.020693379,Up,1
MYLIP,32.59,38.18,35.25,47.03,47,50.83,1071.14193,1253.800732,1130.394066,1538.834294,1480.974224,1612.126446,1.340513274,Up,6.72435E-10
NOX1,0,0,0,0,0,0.03,0,0,0,0,0,0.8340023,28.80007666,Up,1
E2F2,0.01,0,0.04,0,0,0,1.023058195,0,3.001046192,0,0,0,135.1368129,Down,1
PSMB1,153.89,155.24,159.7,140.37,150.79,149.29,1709.530243,1736.542466,1764.615161,1589.679123,1654.51673,1683.850643,1.057353285,Down,1
SYN1,0.32,0.28,0.29,0.34,0.4,0.3,14.32281473,12.32935667,13.0045335,15.56474337,17.58876751,13.3440368,1.172371145,Up,1
JARID2,2.51,2.72,2.66,3.64,3.36,3.09,208.7038717,227.6188923,220.0767208,306.1066195,275.5573576,255.2047038,1.274925488,Up,0.036400637
CDKL5,4.79,4.37,3.87,5.35,4.41,4.09,574.9587054,557.6662862,555.1935456,620.5144356,590.9825883,542.9354972,1.039466802,Up,0.998823696
CDK11A,15.53,18.34,14.76,19.9,17.44,17.91,384.2913497,412.4359488,348.8516129,403.666431,391.5259647,414.2239223,1.05572356,Up,1
NADK,32.03,29.2,29.21,30.89,33.4,30.94,1185.724448,1148.526994,1128.393368,1124.812121,1159.686071,1085.870994,1.027378248,Down,1
DLEC1,0.2,0.18,0.16,0.31,0.18,0.81,16.36893111,15.17459282,15.00523096,22.82829027,11.72584501,11.6760322,1.006886863,Down,1
CYTH3,80.89,82.78,84.06,86.08,85.83,84.41,5002.754572,5158.413148,5174.803984,5428.982486,5283.66576,5302.586622,1.044292064,Up,1
ADAM22,1.78,2.35,2.47,1.88,2.32,1.86,127.8822743,165.972109,192.0669563,149.4215363,159.4714921,149.2864117,1.060544147,Down,0.985860147
SYPL1,88.89,94.1,97.27,98.21,98.39,101.35,2549.461021,2680.212457,2761.962846,2801.653806,2719.223457,2923.178061,1.056611348,Up,0.964788217
CYB561,35.59,34.12,36.45,38.29,40.56,37.64,1442.512054,1434.947434,1482.516819,1556.474337,1615.821442,1498.702133,1.071335127,Up,1
SPAG9,129.96,130.06,131.49,128.2,137.01,134.75,8710.317469,8726.339285,8723.040932,9053.492392,8924.540634,9088.123061,1.034650911,Up,1
CELSR3,0.88,0.72,0.62,0.7,0.72,0.61,117.6516924,113.8094462,105.0366167,99.61435755,96.15192905,104.2502875,1.121585062,Down,1
AASS,5.85,6.87,6.4,7.89,6.67,7.58,251.6723159,294.956148,272.0948548,333.085508,279.0751111,314.418867,1.13173219,Up,0.921201484
PLEKHG6,0,0,0,0,0,0.05,0,0,0,0,0,0.8340023,28.80007666,Up,1
SS18L2,24.98,21.26,23.3,22.22,25.76,22.98,231.211152,200.1149428,210.0732335,206.492262,232.1717311,215.1725934,1.019389912,Up,1
MPND,3.45,4.72,2.95,3.86,2.92,3.46,60.36043349,74.92455206,52.018134,63.29662302,59.80180953,72.55820009,1.044591758,Up,1
MGST1,230.33,228.53,252.6,233.31,237.03,239.59,2334.6188,2362.49442,2543.886822,2413.572871,2416.696656,2531.19698,1.016636648,Up,0.996169817
CRY1,15.14,13.35,15.03,14.1,16.74,14.34,582.1201128,564.3051706,594.2071461,560.3307612,620.2972008,652.1897985,1.052959913,Up,0.986901174
NFIX,241.99,236.55,241.27,239.17,242.97,220.12,13926.8912,13899.92703,13874.8369,13699.04946,13625.4319,12961.22974,1.035147523,Down,0.977175673
ST3GAL1,5.31,5.27,6.85,7.22,8.17,9,465.4914786,437.2179557,441.1537903,497.0341382,494.8306593,458.7012649,1.0793983,Up,1
MMP25,0,0,0,0,0.02,0,0,0,0,0,1.172584501,0,40.08615002,Up,1
IL32,4.15,3.82,2.12,2.11,1.8,2.03,35.80703681,32.24600975,22.00767208,16.60239292,12.89842951,15.8460437,1.985388731,Down,0.999999999
PKD1,49.42,48.73,38.25,41.37,39.4,39.08,4223.93106,3962.882852,3776.506525,4039.465963,4244.814521,3453.378343,1.019225387,Down,0.999516657
MAPK8IP2,0.12,0.08,0.06,0.11,0.25,0.14,6.138349168,3.793648206,3.001046192,6.225897347,11.72584501,6.672018399,1.901849718,Up,1
MED24,41.91,32.16,43.1,41.41,40.7,41.49,970.8822267,922.804926,950.3312942,938.0352002,1016.630762,928.2445597,1.013674899,Up,1
RHOBTB2,10.22,9.74,9.42,11.04,11.78,9.9,747.8555403,723.6383952,694.2420191,694.1875542,851.2963474,738.0920354,1.054410303,Up,0.992841522
HEATR5B,7.53,7.78,9.35,7.93,8.91,8.6,742.7402493,764.4201134,719.2507374,773.0489205,805.5655519,768.9501205,1.054415764,Up,1
SEC62,169.33,174.05,185.14,170.36,181.31,181.43,7260.644008,7315.102152,7548.631522,7337.220023,7157.455792,7352.564275,1.012685228,Down,0.997611073
RPS20,915.29,859.14,895.42,743.02,833.01,845.11,5999.008642,5683.624773,5840.846172,4882.141169,5388.811412,5646.37905,1.100905413,Down,0.985649666
CSDE1,513.3,501.23,517.39,490.55,511.17,522.05,26005.11625,25414.59774,25873.01957,25055.08622,25218.77485,26331.12061,1.008977897,Down,0.999593611
UBE3C,50.31,54.06,50.82,49.9,56.03,56.53,3561.265576,3570.771374,3651.272867,3491.690762,3455.606523,3569.529843,1.025338624,Down,1
REV3L,19.85,19,19.61,19.31,20.96,21.6,2856.37848,2681.160869,2713.946106,2887.778719,2869.314273,2876.473932,1.0463044,Up,0.978091117
TENM1,0,0,0.01,0,0,0,0,0,1.000348731,0,0,0,34.34495769,Down,1
MASP2,0.03,0,0,0,0,0,1.023058195,0,0,0,0,0,35.10193982,Down,1
FAM76A,14.17,15.42,14.48,16.4,13.83,14.21,464.4684204,460.928257,431.1503029,505.3353346,403.3690682,450.3612419,1.001856632,Up,0.993163501
POMT2,27.87,25.13,24.71,21.25,23.15,28.44,658.8494774,671.4757324,649.2263262,700.4134515,616.7794473,678.8778721,1.008344812,Up,1
VTA1,67.04,68.64,68.68,59.01,62.73,61.3,1809.789946,1861.732857,1839.641316,1685.142882,1697.902357,1723.048751,1.079330257,Down,1
MLXIPL,0,0.02,0,0,0,0,0,0.948412051,0,0,0,0,32.61373505,Down,1
BAZ1B,44.97,44.22,43.67,45.94,47.4,47.16,3758.715807,3734.846658,3607.257523,3891.185842,3881.254697,3898.960752,1.051399785,Up,1
RANBP9,67.53,66.72,67.47,70.45,71.17,71.23,2917.761971,2905.934525,2889.007134,3111.911024,3061.618131,3085.808509,1.06273967,Up,1
ETV7,1.68,1.36,1.36,2.85,4.42,3.84,29.66868765,25.60712539,25.00871827,58.10837524,79.73574604,76.72821159,2.672023722,Up,0.023864977
SPRTN,13.72,9.84,10.49,11.27,9.61,12.37,468.5606532,442.908428,459.1600674,475.2434975,439.7191877,511.2434098,1.040547605,Up,0.997356175
METTL13,21.92,24.22,28.47,23.9,25.16,27.53,756.0400059,814.6859521,829.2890978,831.1572958,773.9057704,810.6502354,1.006540813,Up,1
DYRK4,23.82,24.84,21.76,18.12,20.85,16.71,210.7499881,204.29744,183.1138352,166.625766,164.1618301,151.204617,1.24100352,Down,1
ZNF207,106.44,109.22,101.42,102.64,103.75,109.04,3436.452476,3459.807163,3232.126749,3369.258491,3284.409186,3417.741425,1.005657313,Down,0.997446345
UQCRC1,80.49,85.06,78.59,79.99,83.05,76.74,1206.185612,1125.765105,1169.407666,1137.263915,1179.620008,1046.672886,1.040968639,Down,0.988761322
STARD3NL,28.43,32.78,30.12,29.29,29.48,31.93,586.2123455,675.2693806,623.2172592,623.6273842,605.0536023,632.1737433,1.012813397,Down,0.997004977
CD9,117.8,112.54,113.86,104.92,121.81,115.52,1684.976847,1598.074307,1619.564595,1528.457799,1737.77023,1640.482524,1.000835223,Up,0.996501258
HHATL,0,0,0,0.18,0.48,0.5,0,0,0,4.150598231,3.517753502,3.336009199,367.8120311,Up,0.999999999
NCAPD2,15.27,17.66,18.35,16.09,14.9,20.48,1173.447749,1132.403989,1239.432077,1208.488181,1156.168318,1203.465319,1.006441743,Up,0.999318402
IFFO1,20.54,20.98,20.18,24.24,23.47,20.02,736.6019002,742.6066362,701.2444602,877.8515259,824.3269039,708.9019549,1.105768946,Up,0.986056976
GIPR,0,0,0,0.02,0,0,0,0,0,1.037649558,0,0,35.58831859,Up,1
PHF7,2.61,4.42,4.23,3.84,5.71,3.24,43.99150237,53.11107488,46.01604161,48.76952922,48.07596452,50.04013799,1.026315398,Up,1
SEMA3G,0.17,0.2,0.1,0.23,0.12,0.1,12.27669834,7.587296411,6.002092384,8.301196462,4.690338002,6.672018399,1.314952528,Down,1
NISCH,48.01,45.52,44.72,46,46.74,42.59,2412.371223,2471.561806,2272.792316,2392.81988,2196.25077,2029.127596,1.081370282,Down,0.990311327
STAB1,0.03,0.45,0.09,0.07,0.1,0.33,2.046116389,7.587296411,5.001743654,5.188247789,7.035507004,5.838016099,1.233656862,Up,1
FUZ,8.96,8.93,8.31,6.67,9.66,9.71,141.1820309,126.1388028,128.0446375,111.0285027,133.6746331,142.6143933,1.020777058,Down,1
SLC6A13,0.18,0.07,0.08,0.41,0,0,2.046116389,0.948412051,2.000697461,2.075299116,0,0,2.386941535,Down,1
IDS,82.26,84.19,86.66,87.09,87.9,85.94,5365.858386,5488.185502,5475.98898,5604.832957,5750.75307,5472.981632,1.030528651,Up,0.987053048
PRSS3,0.35,0.88,0.34,0.7,0.54,0.56,3.069174584,6.63888436,3.001046192,7.263546904,4.690338002,5.004013799,1.333523707,Up,1
ZNF200,4.64,6.68,6.93,6.77,5.93,5.98,176.9890677,219.0831839,231.0805568,228.2829027,199.3393651,234.3546463,1.05552465,Up,0.986648745
CD4,26.99,28.91,26.78,29.17,27.38,28.28,1155.032702,1223.451546,1090.380116,1099.908531,1140.924719,1165.935215,1.018227054,Down,0.995268388
LRRC23,3.49,6.22,6.58,6.81,3.8,7.51,53.7207858,88.6291062,90.60158454,95.57790077,60.48190854,102.4738626,1.109803559,Up,0.983952643
BTK,0.03,0,0,0,0,0,1.023058195,0,0,0,0,0,35.10193982,Down,1
HFE,33.16,33.6,30.12,31.03,33.74,34.09,1094.672268,1092.570683,1070.373142,1025.197763,1048.290544,1138.413139,1.014232759,Down,0.997042061
SCMH1,21.28,24.82,23.45,24.77,23.68,22.8,836.8616032,893.4041524,879.3065343,816.630202,785.6316154,839.8403159,1.068575387,Down,1
FYN,94.25,94.09,92.71,97.33,96.51,101.54,1966.31785,1985.026424,1908.665378,1949.743519,2018.017926,1984.925474,1.015815126,Up,1
HIVEP2,13.24,12.19,13.74,13.88,14.25,13.12,1866.058147,1733.69723,1682.586565,1993.3248,1981.667806,1843.979085,1.101588785,Up,0.850675276
FMO1,0.8,1.79,1.23,0.7,0.46,0.44,23.53033848,21.81347718,18.00627715,10.37649558,8.208091504,10.0080276,2.214336235,Down,0.999999999
TCEB3,39.17,40.79,38.45,35.13,36.54,34.28,2080.900368,2096.939046,2026.706528,1900.97399,1890.206215,1880.675186,1.093917721,Down,0.999999984
LYPLA2,23.75,21.61,19.93,22.26,22.92,24.15,451.1686638,442.908428,444.144833,476.281147,465.5160467,456.199258,1.044666124,Up,1
CLCN6,14.28,12.01,14.22,14.81,13.38,13.5,948.3749465,926.5985742,953.262316,1043.823573,984.8419962,933.1901934,1.047244472,Up,0.99286062
MRC2,273.44,263.35,254.27,268.82,287.7,266.56,17488.15678,17383.44449,16823.86495,18371.58542,18699.20503,17407.296,1.053827131,Up,0.995226619
NME1-NME2,13.98,16.68,20.09,17.12,10.72,14.23,172.0579272,207.1900967,246.3758889,212.9775717,130.274138,176.9169079,1.202721214,Down,0.984529947
SLC6A7,0.02,0.02,0.02,0,0.04,0,1.023058195,0.948412051,1.000348731,0,1.172584501,0,2.496139752,Down,1
TSPAN9,18.66,17.93,17.09,17.63,20.84,18.97,994.4125652,1011.955659,1008.351521,1021.047165,1166.721578,1073.36096,1.081734797,Up,0.938656902
BTBD7,19.61,19.35,20.94,19.87,20.33,20.38,1911.072708,1978.387539,1956.682117,1996.437749,1889.03363,1860.659131,1.017404988,Down,0.998324939
APBA3,6.91,6.93,8.51,7.45,5.61,6.58,160.6201366,122.3451546,132.0460325,144.2332885,134.8472176,117.5943243,1.046222007,Down,0.987474516
MKS1,6.44,8.11,7.62,5.04,7.03,6.06,123.7900416,144.1586318,135.0470786,119.3296991,124.2939571,125.100345,1.092939333,Down,1
ABHD5,21.93,19.55,20.1,20.85,19.95,18.39,472.6528859,412.5592424,428.1492568,447.2269594,423.3030047,403.6571131,1.030743826,Down,0.99626435
ANOS1,3.96,3.17,2.67,2.45,2.63,2.82,271.1104216,252.2776057,243.0847416,200.2663647,232.1717311,226.0146233,1.164043864,Down,1
AKAP8L,22.75,27.33,27.13,28.73,26.49,28.59,490.0448752,552.924226,608.2120283,572.7825559,594.5003418,561.2835478,1.046865791,Up,0.991514856
MBTD1,4.89,5.27,4.88,4.56,5.25,5.53,350.9089608,349.964047,357.1244969,329.9725594,368.1915332,386.1430648,1.0248667,Up,1
UTP18,21.89,24.38,21.86,21.36,20.98,21.4,538.1286104,579.4797634,552.1924994,531.2765736,518.2823493,532.9274696,1.055174456,Down,1
RNF216,21.96,20.49,20.54,18.92,21.06,20.4,1366.345372,1282.053927,1278.915842,1220.680563,1299.27053,1213.231486,1.052001475,Down,0.98007534
TTC19,15.78,15.87,18.28,17.43,17.11,17.87,587.2354037,578.5313514,647.2256288,627.7779825,610.9165248,637.8199388,1.035036557,Up,1
PTBP1,109.63,107.51,112.5,114.5,109.03,104.48,4088.140546,4127.489248,4096.428052,4042.682677,4084.111816,3880.612701,1.02537183,Down,0.995736775
DPF1,0.98,0.93,0.86,0.84,0.49,0.92,19.4381057,16.12300487,18.00627715,23.86593983,11.72584501,18.3480506,1.00694899,Up,1
SYT7,1.45,0.72,1.34,1.12,2,1.63,68.54489904,44.57536642,47.01639034,61.22132391,124.2939571,91.74025298,1.731231339,Up,0.775248913
LARS2,12.89,12.19,11.28,10.66,11.28,11.88,749.9016567,648.7138432,677.2360907,667.2086657,681.2715948,688.8858997,1.018889517,Down,0.995288278
PIK3C2A,28.4,27.79,24.63,29.46,25.5,26.08,2346.895499,2446.903093,2414.841836,2408.384624,2551.543873,2494.500879,1.034096294,Up,0.999575068
PLAUR,32.19,31.75,28.92,29.94,33.36,34.51,561.6589489,558.6146983,522.1820374,516.7494798,594.5003418,589.639626,1.035576421,Up,0.992949322
ANLN,1.41,1.23,1.45,3.57,2.95,2.32,97.19052849,84.40867257,99.03452434,108.9532036,73.87282354,90.07224838,1.028342428,Down,0.990881259
WIZ,30.81,31.73,32.67,30.89,29.9,30.36,1605.178307,1700.502808,1716.598422,1714.197069,1590.024583,1610.458441,1.021893345,Down,0.995163691
RABGAP1,43.12,44.71,43.96,41.83,41.48,43.71,2635.397909,2666.925204,2680.134319,2590.502497,2604.251547,2579.444013,1.026788432,Down,1
DCN,6099.22,6218.04,6076.13,5867.9,6298.93,6364.87,126145.1215,129540.7569,125406.7179,125586.726,127972.3546,131717.3192,1.010978443,Up,0.999949897
QPCTL,6.73,6.29,6.96,7.57,6.47,7.28,202.5655225,185.8887621,213.0742796,230.3582018,201.6845341,218.5086026,1.081492937,Up,1
PPP5C,29.95,28.75,28.47,26.76,27.27,30.39,635.3191389,677.1662047,728.253876,690.0369559,731.6223733,667.2018399,1.0235803,Up,0.994503199
CEP68,7.61,7.37,7.16,7.59,6.75,6.73,559.6128325,604.1384767,550.1918019,563.4437099,535.8711168,546.2715064,1.041538709,Down,1
MAP4K3,27.76,26.14,30.08,24.16,29.83,28.76,1527.425885,1531.685463,1604.559364,1409.128099,1424.690168,1579.600356,1.056702164,Down,0.990098294
TMEM159,28.83,28.47,27.25,27.27,24.66,25.93,555.5205997,519.7298042,508.1771552,536.4648214,493.6580748,531.259465,1.014118755,Down,1
BRCA1,4.98,3.89,3.58,3.12,3.29,4.51,232.2342102,206.1563276,219.076372,172.2498266,160.6440766,207.6665727,1.216256925,Down,0.793636149
ERCC1,68.69,62.8,62.93,69.35,70.65,63.33,1060.911348,971.1739406,987.3441972,1134.150967,1052.980882,1027.490833,1.064645079,Up,0.977290462
CD22,0,0,0,0,0,0.15,0,0,0,0,0,0.8340023,28.80007666,Up,1
SEMA3B,4.96,3.37,2.92,3.29,2.82,3.05,144.2512054,120.4483305,106.0369655,105.8402549,105.5326051,98.41227138,1.196734646,Down,0.942494647
MBTPS2,23.98,22.42,23.78,24.99,25.29,24.98,1484.160754,1426.165138,1487.228461,1567.857352,1567.827558,1541.936812,1.063686639,Up,1
PRICKLE3,4.17,3.49,5.41,3.95,3.51,4.66,93.09829571,90.09914488,109.0380116,72.63546904,90.28900655,92.57425528,1.143767479,Down,1
LTF,0.36,0,0,0,0,0.17,3.069174584,0,0,0,0,0.8340023,3.586998072,Down,0.873544142
EXTL3,23.26,21.03,24.96,21.67,23.65,24.63,2038.954982,1868.371741,1920.669563,1884.371597,2037.951862,1940.723352,1.006014133,Up,0.996673544
ELOVL5,106.51,108.87,112.61,105.05,104.8,108.94,4149.524038,4312.429598,4349.516281,4177.57712,4038.38102,4234.229676,1.029018135,Down,0.992012914
ALOX5,0,0,0,0,0,0.03,0,0,0,0,0,0.8340023,28.80007666,Up,1
KDM5D,25.03,30.1,28.16,33.82,30.6,28.24,1481.388266,1581.951302,1549.540184,1717.310018,1554.847048,1518.718188,1.038586383,Up,0.994769336
CALCOCO1,99.62,98.84,107.25,99.39,107.97,89.26,2628.236502,2867.049631,2831.987257,2761.185473,2727.431548,2641.285284,1.024277088,Down,0.995109576
UBR7,23.36,24.89,22.59,23.32,23.82,23.75,1031.24266,1133.551568,1055.367911,1069.785565,1076.420846,1109.223059,1.010951933,Up,0.999162961
MAP4K5,72.55,72.78,74.35,77.64,74.91,73.47,3797.592019,3920.73542,3907.362142,3936.842422,3826.143225,3935.656853,1.006275132,Up,1
EHD3,21.85,19.09,20.55,21.5,21.58,21.37,1230.739008,1120.074633,1175.409759,1229.614726,1245.28474,1206.801328,1.044091384,Up,1
PSMC4,53.86,51.37,56.7,48.57,51.37,48.81,1103.879792,1067.91197,1106.385696,1007.557721,1029.529192,996.6327483,1.080579423,Down,1
MAN2B2,51.35,49.89,52.47,53.44,53.61,49.63,3874.321383,3773.731553,3901.36005,4107.01695,3968.02595,3734.662299,1.022537209,Up,0.99759658
SLC7A14,0.04,0.02,0.05,0.03,0.02,0.04,6.138349168,2.845236154,8.002789846,4.150598231,2.345169001,5.838016099,1.376308102,Down,1
CLDN11,1.78,1.4,1.63,1.78,2,1.84,48.08373515,40.78171821,42.01464669,45.65658054,46.90338002,52.54214489,1.108639482,Up,1
SLC25A39,36.79,37.8,35.6,34.03,40.48,35.13,720.232969,765.3685255,692.2413217,693.1499046,745.7637424,680.5458767,1.027545922,Down,0.995743339
MVP,161.14,142.89,143.04,146.14,146.75,152.6,4682.455512,4497.369948,4412.488234,4626.848249,4567.21663,4543.594489,1.010693202,Up,0.997578055
NUB1,56.7,65.07,63.63,67.55,72.29,69.09,1407.728076,1485.213272,1451.506008,1521.194252,1514.979175,1547.074266,1.054966413,Up,1
PGM3,74.05,82.15,84.21,64.73,67.79,70.3,3286.062921,3368.759607,3462.206957,3231.240723,3142.526462,3270.123018,1.049060887,Down,0.908175696
RWDD2A,4.61,5.45,5.44,5.17,4.68,5.4,244.5109085,291.1624998,287.1000857,279.127731,245.0701606,286.0627888,1.015442376,Down,0.993257505
CLK1,29.56,31.17,31.38,34.66,35.4,36.84,920.7523752,969.2771165,933.3253658,1150.75336,931.0320935,1136.745135,1.139965237,Up,0.939092263
POLR3B,11.73,11.5,9.74,9.91,9.12,9.46,644.5266626,605.0868888,583.20331,587.3096497,540.5614548,566.2875616,1.08184342,Down,1
ANGEL1,5.62,5.46,5.77,6.16,4.79,5.26,300.1959661,316.911887,268.1534808,353.9215112,297.6019463,293.3269489,1.067310127,Up,0.987260328
RNF14,73.58,73.06,78.58,67.08,72.53,69.48,1829.228052,1917.689168,1991.694323,1797.209034,1855.02868,1872.335163,1.038742815,Down,0.989240033
DNASE1L1,29.73,28.49,30.81,26.95,32.75,29.01,867.5533491,845.9835498,851.2967699,785.5007152,888.8190515,813.9862446,1.030754551,Down,0.998024107
DDX11,3.16,3.96,3.71,4.75,4.38,4.34,82.2845706,90.05172428,88.45083477,122.0379645,102.5307887,104.8424291,1.263111755,Up,1
HEBP1,84.91,86.13,95.41,92.87,98.29,94.72,1253.246288,1270.872149,1395.486479,1377.998613,1424.690168,1397.787855,1.071657622,Up,0.931538323
GPRC5A,1.31,0.64,1.67,1.07,1.71,1.5,43.99150237,62.59519539,65.0226675,53.957777,60.97439403,43.36811959,1.084058929,Down,0.982160759
MAMLD1,4.19,3.66,3.83,3.52,4.94,3.49,278.2718289,234.2577767,240.0836954,235.5464496,306.0445547,224.3466187,1.017703369,Up,0.992071604
TACC3,2.54,1.3,2.11,1.97,1.74,1.35,41.94538598,47.42060257,46.01604161,65.37192214,44.55821102,32.52608969,1.052241981,Up,0.978790805
UFL1,35.63,36.35,35.76,31.24,32.68,32.76,2147.399151,2179.450894,2142.746981,1915.501084,1924.211165,1968.245428,1.113918862,Down,0.999996774
POLA2,7.25,7.81,7.75,8.72,5.56,5.4,154.4817874,171.6625813,185.0645152,186.7769204,170.0247526,192.6545313,1.074813011,Up,1
ZC3H3,5.23,5.33,4.34,4.69,5.54,4.67,241.4417339,247.5355454,199.0693974,219.9817062,252.1056676,215.1725934,1.001144654,Down,0.991207165
CAPN1,87.85,80.4,84.27,73.82,88.45,75.01,3215.471906,3130.708182,3222.123262,2905.418762,3042.856779,2864.7979,1.08569398,Down,0.000703782
ACPP,0.12,0.2,0.32,0.24,0.44,0.22,5.115290973,5.690472308,6.002092384,6.225897347,17.58876751,8.340022998,1.911448138,Up,0.854019042
MDH1,150.22,158.02,157.93,154.41,159.45,159.21,2672.228004,2687.799754,2744.956917,2678.173509,2679.355584,2670.475364,1.009588925,Down,1
SLC30A9,42.42,35.66,44.42,34.61,40.83,42,1801.605481,1814.312254,1829.637829,1741.175958,1788.191363,1817.291011,1.018496913,Down,1
MTMR11,7.99,8.08,7.57,6.91,6.87,7.86,275.2026544,309.1823288,264.0920649,263.5629877,260.3137591,264.378729,1.076395638,Down,1
COX15,17.45,21.34,19.98,17.93,17.4,19.67,624.0654987,737.864576,710.2475988,641.2674267,614.4342783,699.7279296,1.05970363,Down,0.991463196
CCDC88C,0.25,0.05,0.6,0.17,0.09,0.39,5.115290973,5.690472308,7.002441115,4.150598231,8.208091504,3.336009199,1.134406736,Down,1
YAF2,18.38,20.27,18.96,17.49,16.38,15.85,473.6759441,477.9996739,431.1503029,430.6245665,402.1964837,414.499143,1.108634871,Down,1
